      0: system.pc.south_bridge.cmos.rtc: Real-time clock set to Sun Jan  1 00:00:00 2012
  3635730802165   5        Seq               Begin       >       [0x111dbe8, line 0x111dbc0] IFETCH
  3635730802165   4        Seq               Begin       >       [0x111db40, line 0x111db40] IFETCH
  3635730802165   6        Seq               Begin       >       [0x111dbc0, line 0x111dbc0] IFETCH
  3635730802165   1        Seq                Done       >       [0x23559ada0, line 0x23559ad80] 2 cycles
  3635730802165   1    L0Cache                Load      M>M      [0x23559ad80, line 0x23559ad80] 
  3635730802550   1        Seq               Begin       >       [0x111e018, line 0x111e000] IFETCH
  3635730802550   4    L0Cache         Use_Timeout    M_W>M      [0x235615dc0, line 0x235615dc0] 
  3635730802935   4        Seq                Done       >       [0x111db40, line 0x111db40] 2 cycles
  3635730802935   4    L0Cache              Ifetch      S>S      [0x111db40, line 0x111db40] 
  3635730802935   6        Seq                Done       >       [0x111dbc0, line 0x111dbc0] 2 cycles
  3635730802935   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730802935   5        Seq                Done       >       [0x111dbe8, line 0x111dbc0] 2 cycles
  3635730802935   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730802935   3        Seq                Done       >       [0x23568ad58, line 0x23568ad40] 2 cycles
  3635730802935   3    L0Cache               Store      M>M      [0x23568ad40, line 0x23568ad40] 
  3635730803320   4        Seq               Begin       >       [0x235612d50, line 0x235612d40] ST
  3635730803320   6        Seq               Begin       >       [0x111dbc0, line 0x111dbc0] IFETCH
  3635730803320   5        Seq               Begin       >       [0x111dbf0, line 0x111dbc0] IFETCH
  3635730803320   3        Seq               Begin       >       [0x108db90, line 0x108db80] IFETCH
  3635730803320   1        Seq                Done       >       [0x111e018, line 0x111e000] 2 cycles
  3635730803320   1    L0Cache              Ifetch      S>S      [0x111e000, line 0x111e000] 
  3635730803705   1        Seq               Begin       >       [0x23559ada8, line 0x23559ad80] LD
  3635730804090   1    L0Cache             InvElse      I>I      [0x2355b26c0, line 0x2355b26c0] 
  3635730804090   3        Seq                Done       >       [0x108db90, line 0x108db80] 2 cycles
  3635730804090   3    L0Cache              Ifetch      S>S      [0x108db80, line 0x108db80] 
  3635730804090   5        Seq                Done       >       [0x111dbf0, line 0x111dbc0] 2 cycles
  3635730804090   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730804090   6        Seq                Done       >       [0x111dbc0, line 0x111dbc0] 2 cycles
  3635730804090   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730804090   4        Seq                Done       >       [0x235612d50, line 0x235612d40] 2 cycles
  3635730804090   4    L0Cache               Store      M>M      [0x235612d40, line 0x235612d40] 
  3635730804475   3        Seq               Begin       >       [0x237ed9580, line 0x237ed9580] LD
  3635730804475   5        Seq               Begin       >       [0x2355d7d74, line 0x2355d7d40] ST
  3635730804475   6        Seq               Begin       >       [0x111dbe0, line 0x111dbc0] IFETCH
  3635730804475   4        Seq               Begin       >       [0x111db40, line 0x111db40] IFETCH
  3635730804475   1        Seq                Done       >       [0x23559ada8, line 0x23559ad80] 2 cycles
  3635730804475   1    L0Cache                Load      M>M      [0x23559ad80, line 0x23559ad80] 
  3635730804860   1        Seq               Begin       >       [0x111e018, line 0x111e000] IFETCH
  3635730805245   4        Seq                Done       >       [0x111db40, line 0x111db40] 2 cycles
  3635730805245   4    L0Cache              Ifetch      S>S      [0x111db40, line 0x111db40] 
  3635730805245   6        Seq                Done       >       [0x111dbe0, line 0x111dbc0] 2 cycles
  3635730805245   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730805245   5        Seq                Done       >       [0x2355d7d74, line 0x2355d7d40] 2 cycles
  3635730805245   5    L0Cache               Store      M>M      [0x2355d7d40, line 0x2355d7d40] 
  3635730805245   3        Seq                Done       >       [0x237ed9580, line 0x237ed9580] 2 cycles
  3635730805245   3    L0Cache                Load      S>S      [0x237ed9580, line 0x237ed9580] 
  3635730805500   0    L2Cache        L1_PUTS_only    ILS>IW     [0x235548400, line 0x235548400] 
3635730805500: system.ruby.l2_cntrl0: MOESI_NINE_three_level-L2cache-SF.sm:323: copyCacheStateToDirAndAllocate, 0x237ea8400
  3635730805500   0    L2Cache             L1_GETX      S>IGM    [0x237ea8400, line 0x237ea8400] 
  3635730805630   4        Seq               Begin       >       [0x111db48, line 0x111db40] IFETCH
  3635730805630   6        Seq               Begin       >       [0x111dbe0, line 0x111dbc0] IFETCH
  3635730805630   5        Seq               Begin       >       [0x2355d7d74, line 0x2355d7d40] ST
  3635730805630   3        Seq               Begin       >       [0x108db98, line 0x108db80] IFETCH
  3635730805630   1        Seq                Done       >       [0x111e018, line 0x111e000] 2 cycles
  3635730805630   1    L0Cache              Ifetch      S>S      [0x111e000, line 0x111e000] 
  3635730806000   1    L1Cache              L0_Ack  S_IL0>SS     [0x2355b26c0, line 0x2355b26c0] 
  3635730806000   1    L1Cache            Fwd_GETS     SS>SS     [0x2355b26c0, line 0x2355b26c0] 
  3635730806015   1        Seq               Begin       >       [0x111e020, line 0x111e000] IFETCH
  3635730806400   3        Seq                Done       >       [0x108db98, line 0x108db80] 2 cycles
  3635730806400   3    L0Cache              Ifetch      S>S      [0x108db80, line 0x108db80] 
  3635730806400   5        Seq                Done       >       [0x2355d7d74, line 0x2355d7d40] 2 cycles
  3635730806400   5    L0Cache               Store      M>M      [0x2355d7d40, line 0x2355d7d40] 
  3635730806400   6        Seq                Done       >       [0x111dbe0, line 0x111dbc0] 2 cycles
  3635730806400   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730806400   4        Seq                Done       >       [0x111db48, line 0x111db40] 2 cycles
  3635730806400   4    L0Cache              Ifetch      S>S      [0x111db40, line 0x111db40] 
  3635730806785   3        Seq               Begin       >       [0x108db98, line 0x108db80] IFETCH
  3635730806785   5        Seq               Begin       >       [0x111dbf0, line 0x111dbc0] IFETCH
  3635730806785   6        Seq               Begin       >       [0x111dbe0, line 0x111dbc0] IFETCH
  3635730806785   4        Seq               Begin       >       [0x235612e00, line 0x235612e00] LD
  3635730806785   1        Seq                Done       >       [0x111e020, line 0x111e000] 2 cycles
  3635730806785   1    L0Cache              Ifetch      S>S      [0x111e000, line 0x111e000] 
  3635730807170   1        Seq               Begin       >       [0x23559adb0, line 0x23559ad80] LD
  3635730807555   4        Seq                Done       >       [0x235612e00, line 0x235612e00] 2 cycles
  3635730807555   4    L0Cache                Load      M>M      [0x235612e00, line 0x235612e00] 
  3635730807555   6        Seq                Done       >       [0x111dbe0, line 0x111dbc0] 2 cycles
  3635730807555   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730807555   5        Seq                Done       >       [0x111dbf0, line 0x111dbc0] 2 cycles
  3635730807555   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730807555   3        Seq                Done       >       [0x108db98, line 0x108db80] 2 cycles
  3635730807555   3    L0Cache              Ifetch      S>S      [0x108db80, line 0x108db80] 
  3635730807940   4        Seq               Begin       >       [0x111db48, line 0x111db40] IFETCH
  3635730807940   6        Seq               Begin       >       [0x111dbe8, line 0x111dbc0] IFETCH
  3635730807940   5        Seq               Begin       >       [0x2355d7ce8, line 0x2355d7cc0] ST
  3635730807940   3        Seq               Begin       >       [0x108dbf8, line 0x108dbc0] IFETCH
  3635730807940   1        Seq                Done       >       [0x23559adb0, line 0x23559ad80] 2 cycles
  3635730807940   1    L0Cache                Load      M>M      [0x23559ad80, line 0x23559ad80] 
  3635730808325   1        Seq               Begin       >       [0x111e020, line 0x111e000] IFETCH
  3635730808710   3        Seq                Done       >       [0x108dbf8, line 0x108dbc0] 2 cycles
  3635730808710   3    L0Cache              Ifetch      S>S      [0x108dbc0, line 0x108dbc0] 
  3635730808710   5        Seq                Done       >       [0x2355d7ce8, line 0x2355d7cc0] 2 cycles
  3635730808710   5    L0Cache               Store      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730808710   6        Seq                Done       >       [0x111dbe8, line 0x111dbc0] 2 cycles
  3635730808710   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730808710   4        Seq                Done       >       [0x111db48, line 0x111db40] 2 cycles
  3635730808710   4    L0Cache              Ifetch      S>S      [0x111db40, line 0x111db40] 
  3635730809095   3        Seq               Begin       >       [0x23568ad58, line 0x23568ad40] LD
  3635730809095   5        Seq               Begin       >       [0x112c068, line 0x112c040] IFETCH
  3635730809095   6        Seq               Begin       >       [0x111dbe8, line 0x111dbc0] IFETCH
  3635730809095   4        Seq               Begin       >       [0x111db48, line 0x111db40] IFETCH
  3635730809095   1        Seq                Done       >       [0x111e020, line 0x111e000] 2 cycles
  3635730809095   1    L0Cache              Ifetch      S>S      [0x111e000, line 0x111e000] 
  3635730809480   1        Seq               Begin       >       [0x111d5d8, line 0x111d5c0] IFETCH
  3635730809865   4        Seq                Done       >       [0x111db48, line 0x111db40] 2 cycles
  3635730809865   4    L0Cache              Ifetch      S>S      [0x111db40, line 0x111db40] 
  3635730809865   6        Seq                Done       >       [0x111dbe8, line 0x111dbc0] 2 cycles
  3635730809865   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730809865   5        Seq                Done       >       [0x112c068, line 0x112c040] 2 cycles
  3635730809865   5    L0Cache              Ifetch      S>S      [0x112c040, line 0x112c040] 
  3635730809865   3        Seq                Done       >       [0x23568ad58, line 0x23568ad40] 2 cycles
  3635730809865   3    L0Cache                Load      M>M      [0x23568ad40, line 0x23568ad40] 
  3635730810250   4        Seq               Begin       >       [0x111db50, line 0x111db40] IFETCH
  3635730810250   6        Seq               Begin       >       [0x111dbf0, line 0x111dbc0] IFETCH
  3635730810250   5        Seq               Begin       >       [0x112c070, line 0x112c040] IFETCH
  3635730810250   3        Seq               Begin       >       [0x1522ab0, line 0x1522a80] IFETCH
  3635730810250   1        Seq                Done       >       [0x111d5d8, line 0x111d5c0] 2 cycles
  3635730810250   1    L0Cache              Ifetch      S>S      [0x111d5c0, line 0x111d5c0] 
  3635730810500   2    L1Cache  Writeback_Ack_Data     SI>I      [0x235548400, line 0x235548400] 
  3635730810635   1        Seq               Begin       >       [0x111d5e0, line 0x111d5c0] IFETCH
  3635730811020   3        Seq                Done       >       [0x1522ab0, line 0x1522a80] 2 cycles
  3635730811020   3    L0Cache              Ifetch      S>S      [0x1522a80, line 0x1522a80] 
  3635730811020   5        Seq                Done       >       [0x112c070, line 0x112c040] 2 cycles
  3635730811020   5    L0Cache              Ifetch      S>S      [0x112c040, line 0x112c040] 
  3635730811020   6        Seq                Done       >       [0x111dbf0, line 0x111dbc0] 2 cycles
  3635730811020   6    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730811020   4        Seq                Done       >       [0x111db50, line 0x111db40] 2 cycles
  3635730811020   4    L0Cache              Ifetch      S>S      [0x111db40, line 0x111db40] 
  3635730811405   3        Seq               Begin       >       [0x1522ab0, line 0x1522a80] IFETCH
